Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,F435Wmag,F475Wmag,F555Wmag,F606Wmag,F625Wmag,F775Wmag,F814Wmag
0.02,0.14251,6.1,3.8121733665,2.6056655281,3.81,2.331,3.9908,3.603,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.057,-0.927,-0.908,-0.896,-0.892,-0.888,-0.874,-0.875
0.02,0.14251,6.1,3.814524889,2.6056881836,3.812,2.335,3.9925,3.607,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.066,-0.93,-0.91,-0.898,-0.894,-0.889,-0.874,-0.875
0.02,0.14251,6.1,3.824760437,2.6057864238,3.823,2.352,4.0001,3.621,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.109,-0.947,-0.923,-0.906,-0.9,-0.894,-0.875,-0.875
0.02,0.14251,6.1,3.8370862007,2.6059039263,3.835,2.372,4.0094,3.639,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.16,-0.963,-0.935,-0.915,-0.907,-0.898,-0.875,-0.874
0.02,0.14251,6.1,3.8532166481,2.606056394,3.852,2.398,4.0217,3.664,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.225,-0.98,-0.947,-0.922,-0.912,-0.901,-0.873,-0.87
0.02,0.14251,6.1,3.8690493107,2.606204626,3.868,2.423,4.034,3.69,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.288,-0.992,-0.955,-0.926,-0.914,-0.901,-0.868,-0.863
0.02,0.14251,6.1,3.8846421242,2.6063492552,3.884,2.447,4.0461,3.716,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.348,-0.999,-0.959,-0.926,-0.913,-0.898,-0.86,-0.854
0.02,0.14251,6.1,3.9000556469,2.606490915,3.899,2.47,4.0583,3.744,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.406,-1.003,-0.959,-0.923,-0.908,-0.891,-0.85,-0.842
0.02,0.14251,6.1,3.9153635502,2.6066303354,3.915,2.492,4.0703,3.772,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.46,-1.002,-0.955,-0.916,-0.899,-0.881,-0.836,-0.826
0.02,0.14251,6.1,3.9306647778,2.6067684477,3.93,2.513,4.0823,3.801,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.512,-0.997,-0.947,-0.904,-0.887,-0.868,-0.819,-0.807
0.02,0.14251,6.1,3.946103096,2.6069065498,3.946,2.532,4.0942,3.831,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.56,-0.987,-0.935,-0.889,-0.87,-0.849,-0.797,-0.784
0.02,0.14251,6.1,3.9619400501,2.6070469326,3.962,2.55,4.1061,3.863,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.604,-0.972,-0.917,-0.868,-0.848,-0.826,-0.771,-0.756
0.02,0.14251,6.1,3.9788136482,2.6071950912,3.979,2.564,4.1178,3.897,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.64,-0.948,-0.891,-0.84,-0.818,-0.794,-0.735,-0.719
0.02,0.14251,6.1,3.9881572723,2.607276513,3.989,2.571,4.1241,3.916,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.658,-0.934,-0.875,-0.822,-0.8,-0.775,-0.714,-0.698
0.02,0.14251,6.1,3.9906015396,2.6072977404,3.991,2.571,4.1253,3.921,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.658,-0.927,-0.869,-0.815,-0.793,-0.768,-0.707,-0.69
0.02,0.14251,6.1,3.9966478348,2.6073501215,3.997,2.571,4.1282,3.933,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.658,-0.913,-0.853,-0.799,-0.776,-0.751,-0.69,-0.672
0.02,0.14251,6.1,3.9985377789,2.6073664573,3.999,2.571,4.1291,3.937,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.658,-0.908,-0.848,-0.794,-0.771,-0.746,-0.684,-0.667
0.02,0.14251,6.1,4.0025434494,2.607401022,4.003,2.571,4.131,3.945,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.658,-0.898,-0.838,-0.783,-0.76,-0.734,-0.672,-0.654
0.02,0.14251,6.1,4.0060858727,2.6074315231,4.006,2.571,4.1327,3.953,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.658,-0.889,-0.829,-0.774,-0.75,-0.724,-0.662,-0.644
0.02,0.14251,6.1,4.0096101761,2.6074618067,4.01,2.569,4.1337,3.959,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.651,-0.878,-0.817,-0.762,-0.739,-0.712,-0.649,-0.631
0.02,0.14251,6.1,4.0134596825,2.6074948148,4.014,2.565,4.1346,3.967,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.643,-0.865,-0.804,-0.749,-0.725,-0.699,-0.635,-0.617
0.02,0.14251,6.1,4.0182538033,2.6075358209,4.018,2.561,4.1357,3.976,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.633,-0.849,-0.788,-0.732,-0.708,-0.682,-0.618,-0.6
0.02,0.14251,6.1,4.0394005775,2.6077153632,4.039,2.54,4.1396,4.015,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.58,-0.774,-0.713,-0.656,-0.632,-0.605,-0.54,-0.522
0.02,0.14251,6.1,4.0611448288,2.6078977378,4.061,2.505,4.1393,4.051,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.493,-0.688,-0.627,-0.571,-0.547,-0.52,-0.455,-0.436
0.02,0.14251,6.1,4.0836296082,2.6080839765,4.083,2.464,4.136,4.081,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.389,-0.6,-0.541,-0.486,-0.462,-0.435,-0.371,-0.353
0.02,0.14251,6.1,4.100069046,2.6082186567,4.099,2.436,4.1329,4.099,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.319,-0.545,-0.487,-0.433,-0.409,-0.383,-0.32,-0.302
0.02,0.14251,6.1,4.1112399101,2.6083094676,4.11,2.42,4.131,4.108,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.279,-0.514,-0.457,-0.403,-0.38,-0.354,-0.292,-0.273
0.02,0.14251,6.1,4.1193609238,2.60837513,4.118,2.411,4.1299,4.113,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.258,-0.499,-0.442,-0.388,-0.365,-0.339,-0.277,-0.259
0.02,0.14251,6.1,4.1260290146,2.6084288227,4.124,2.405,4.1291,4.116,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.244,-0.488,-0.431,-0.378,-0.355,-0.329,-0.267,-0.249
0.02,0.14251,6.1,4.1350884438,2.6085014518,4.133,2.399,4.1283,4.121,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.227,-0.475,-0.419,-0.366,-0.343,-0.317,-0.256,-0.238
0.02,0.14251,6.1,4.1513223648,2.6086306872,4.149,2.392,4.1275,4.126,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.21,-0.462,-0.406,-0.353,-0.33,-0.304,-0.243,-0.225
0.02,0.14251,6.1,4.1608967781,2.608706364,4.159,2.39,4.1275,4.128,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.206,-0.459,-0.402,-0.35,-0.327,-0.301,-0.24,-0.222
0.02,0.14251,6.1,4.1643457413,2.6087335268,4.162,2.39,4.1275,4.129,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.205,-0.458,-0.401,-0.349,-0.326,-0.3,-0.239,-0.221
0.02,0.14251,6.1,4.1654701233,2.6087423708,4.163,2.39,4.1275,4.129,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.205,-0.457,-0.401,-0.348,-0.325,-0.3,-0.239,-0.22
0.02,0.14251,6.1,4.1664195061,2.6087498341,4.164,2.39,4.1275,4.13,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.205,-0.457,-0.401,-0.348,-0.325,-0.3,-0.238,-0.22
0.02,0.14251,6.1,4.1674218178,2.6087577092,4.165,2.39,4.1275,4.13,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.204,-0.457,-0.4,-0.348,-0.325,-0.299,-0.238,-0.22
0.02,0.14251,6.1,4.1686382294,2.6087672607,4.166,2.39,4.1275,4.13,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.204,-0.456,-0.4,-0.347,-0.324,-0.299,-0.238,-0.22
0.02,0.14251,6.1,4.1708111763,2.608784307,4.168,2.389,4.1275,4.131,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.203,-0.456,-0.399,-0.347,-0.324,-0.298,-0.237,-0.219
0.02,0.14251,6.1,4.1742916107,2.6088115679,4.172,2.389,4.1275,4.131,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.203,-0.455,-0.398,-0.346,-0.323,-0.297,-0.236,-0.218
0.02,0.14251,6.1,4.1756768227,2.6088224032,4.173,2.389,4.1275,4.132,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.202,-0.455,-0.398,-0.346,-0.323,-0.297,-0.236,-0.218
0.02,0.14251,6.1,4.178771019,2.6088465765,4.177,2.391,4.128,4.132,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.207,-0.457,-0.401,-0.348,-0.325,-0.299,-0.238,-0.22
0.02,0.14251,6.1,4.2106180191,2.6090930075,4.208,2.413,4.1333,4.134,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.263,-0.485,-0.428,-0.374,-0.35,-0.324,-0.261,-0.242
0.02,0.14251,6.1,4.2349147797,2.6092781514,4.232,2.43,4.1374,4.136,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.305,-0.507,-0.448,-0.393,-0.369,-0.342,-0.278,-0.259
0.02,0.14251,6.1,4.2543401718,2.6094244269,4.251,2.445,4.1412,4.139,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.342,-0.525,-0.465,-0.409,-0.384,-0.357,-0.292,-0.272
0.02,0.14251,6.1,4.2739028931,2.6095701921,4.271,2.462,4.1458,4.142,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.384,-0.543,-0.482,-0.425,-0.4,-0.372,-0.306,-0.286
0.02,0.14251,6.1,4.2954134941,2.6097287101,4.292,2.481,4.1513,4.147,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.433,-0.563,-0.501,-0.442,-0.417,-0.388,-0.32,-0.3
0.02,0.14251,6.1,4.3204402924,2.6099108573,4.317,2.506,4.1586,4.154,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.494,-0.585,-0.522,-0.461,-0.435,-0.405,-0.335,-0.314
0.02,0.14251,6.1,4.3430767059,2.6100735295,4.339,2.529,4.166,4.162,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.553,-0.605,-0.539,-0.477,-0.45,-0.419,-0.347,-0.326
0.02,0.14251,6.1,4.3608937263,2.6102002031,4.358,2.549,4.1727,4.171,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.603,-0.62,-0.553,-0.489,-0.461,-0.43,-0.356,-0.333
0.02,0.14251,6.1,4.380874157,2.6103408493,4.377,2.573,4.1809,4.181,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.664,-0.636,-0.568,-0.502,-0.473,-0.44,-0.364,-0.341
0.02,0.14251,6.1,4.4662704468,2.6109256956,4.463,2.632,4.2089,4.243,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.81,-0.63,-0.556,-0.484,-0.451,-0.415,-0.331,-0.305
0.02,0.14251,6.1,4.5367331505,2.61138925,4.533,2.621,4.2155,4.287,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.783,-0.565,-0.49,-0.417,-0.383,-0.346,-0.26,-0.234
0.02,0.14251,6.1,4.5430164337,2.6114297836,4.539,2.621,4.2156,4.288,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.783,-0.565,-0.49,-0.416,-0.383,-0.345,-0.26,-0.233
0.02,0.14251,6.1,4.6687474251,2.6122145764,4.665,2.616,4.2169,4.311,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.77,-0.544,-0.469,-0.395,-0.362,-0.324,-0.238,-0.212
0.02,0.14251,6.1,4.7251396179,2.6125510053,4.722,2.634,4.22,4.31,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.815,-0.573,-0.498,-0.423,-0.389,-0.351,-0.264,-0.237
0.02,0.14251,6.1,4.9072623253,2.6135770581,4.905,2.694,4.2302,4.307,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-1.965,-0.668,-0.59,-0.513,-0.478,-0.438,-0.348,-0.321
0.02,0.14251,6.1,5.0893855095,2.6145191239,5.088,2.752,4.2399,4.305,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-2.109,-0.759,-0.679,-0.6,-0.563,-0.522,-0.429,-0.401
0.02,0.14251,6.1,5.2715082169,2.6153867229,5.271,2.807,4.2493,4.303,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-2.247,-0.846,-0.764,-0.682,-0.644,-0.602,-0.507,-0.478
0.02,0.14251,6.1,5.4536314011,2.6161880238,5.454,2.86,4.2583,4.3,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-2.38,-0.931,-0.846,-0.763,-0.724,-0.681,-0.582,-0.553
0.02,0.14251,6.1,5.6357536316,2.616930056,5.636,2.911,4.2669,4.297,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-2.508,-1.012,-0.926,-0.841,-0.801,-0.756,-0.655,-0.626
0.02,0.14251,6.1,5.817876339,2.6176189185,5.818,2.961,4.2752,4.295,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-2.632,-1.092,-1.003,-0.916,-0.875,-0.829,-0.726,-0.696
0.02,0.14251,6.1,6.0,2.6182599138,6.0,3.008,4.2831,4.292,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-2.751,-1.168,-1.078,-0.989,-0.947,-0.9,-0.795,-0.764
0.02,0.14251,6.1,6.1999998093,2.6189141709,6.2,3.058,4.2913,4.29,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-2.874,-1.248,-1.156,-1.065,-1.023,-0.975,-0.867,-0.836
0.02,0.14251,6.1,6.4000000954,2.6195216279,6.399,3.107,4.2992,4.287,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-2.996,-1.327,-1.234,-1.141,-1.098,-1.049,-0.939,-0.907
0.02,0.14251,6.1,7.0,2.621106928,6.996,3.242,4.3212,4.278,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-3.334,-1.547,-1.45,-1.353,-1.307,-1.255,-1.139,-1.106
0.02,0.14251,6.1,8.0,2.6231516585,8.001,3.441,4.3532,4.265,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-3.832,-1.875,-1.771,-1.669,-1.62,-1.564,-1.44,-1.404
0.02,0.14251,6.1,9.0,2.6246829947,8.995,3.612,4.3801,4.252,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-4.26,-2.162,-2.053,-1.947,-1.895,-1.837,-1.706,-1.669
0.02,0.14251,6.1,10.0,2.6258676431,9.998,3.763,4.4033,4.24,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-4.637,-2.368,-2.237,-2.124,-2.074,-2.016,-1.892,-1.864
0.02,0.14251,6.1,10.0074949265,2.6258754995,10.006,3.764,4.4034,4.24,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-4.639,-2.369,-2.239,-2.126,-2.076,-2.017,-1.894,-1.865
0.02,0.14251,6.1,11.0,2.6268081058,11.001,3.897,4.4238,4.23,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-4.971,-2.591,-2.458,-2.341,-2.285,-2.221,-2.08,-2.05
0.02,0.14251,6.1,12.0,2.6275706487,12.001,4.016,4.4416,4.219,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-5.271,-2.84,-2.706,-2.589,-2.534,-2.471,-2.332,-2.3
0.02,0.14251,6.1,13.8622951508,2.6286595015,13.849,4.21,4.4698,4.201,1.0,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1.0,-1.58e-10,0.0,0.696,0.284,0.003593,0.0009701,0.008799,-1.0,0.02,-5.755,-3.181,-3.042,-2.917,-2.857,-2.786,-2.63,-2.596
0.02,0.14251,6.1,14.0,2.6287268957,13.987,4.223,4.4719,4.2,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.83e-09,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-5.789,-3.202,-3.063,-2.937,-2.876,-2.805,-2.646,-2.612
0.02,0.14251,6.1,14.5478935242,2.6289805703,14.536,4.273,4.479,4.195,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.98e-09,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-5.913,-3.294,-3.153,-3.025,-2.962,-2.89,-2.729,-2.694
0.02,0.14251,6.1,16.0,2.6295573144,15.99,4.397,4.4968,4.183,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.6e-09,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-6.224,-3.541,-3.395,-3.261,-3.198,-3.126,-2.97,-2.934
0.02,0.14251,6.1,18.0,2.6301792302,17.965,4.546,4.5173,4.168,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2e-08,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-6.594,-3.817,-3.674,-3.542,-3.48,-3.408,-3.249,-3.212
0.02,0.14251,6.1,20.0,2.630660347,19.952,4.674,4.5346,4.154,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.68e-08,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-6.916,-4.02,-3.874,-3.738,-3.677,-3.607,-3.452,-3.414
0.02,0.14251,6.1,24.0,2.6313519822,23.889,4.887,4.562,4.129,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.68e-08,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-7.448,-4.389,-4.239,-4.1,-4.04,-3.969,-3.815,-3.776
0.02,0.14251,6.1,28.0183315277,2.6318233643,27.77,5.056,4.5818,4.105,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.01e-07,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-7.87,-4.725,-4.575,-4.433,-4.368,-4.292,-4.126,-4.086
0.02,0.14251,6.1,30.0,2.6320031152,29.67,5.131,4.5904,4.093,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-2.78e-07,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-8.057,-4.863,-4.712,-4.57,-4.505,-4.43,-4.264,-4.224
0.02,0.14251,6.1,34.0035095215,2.6322938685,33.461,5.258,4.6036,4.071,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.66e-07,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-8.375,-5.101,-4.95,-4.807,-4.742,-4.667,-4.501,-4.461
0.02,0.14251,6.1,35.0,2.632354456,34.401,5.287,4.6065,4.065,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.25e-07,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-8.448,-5.156,-5.005,-4.862,-4.797,-4.722,-4.557,-4.517
0.02,0.14251,6.1,40.0,2.6326067896,39.041,5.416,4.618,4.038,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-8.56e-07,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-8.77,-5.413,-5.263,-5.121,-5.057,-4.982,-4.818,-4.777
0.02,0.14251,6.1,44.112651825,2.6327658107,42.579,5.499,4.6242,4.017,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.18e-06,0.0,0.696,0.284,0.003596,0.0009702,0.008799,-1.0,0.02,-8.978,-5.534,-5.383,-5.24,-5.175,-5.101,-4.937,-4.897
